item_1,item_2,item_3,item_4,label
170447373,117624686,83801049,150894162,2424
170447373,164702284,83801049,150894162,2424
170447373,137779886,83801049,150894162,2424
170447373,153049517,83801049,150894162,2424
170447373,143184182,156370646,150894162,2424
170447373,143184182,128703005,150894162,2424
170447373,143184182,35578931,150894162,2424
170447373,143184182,209429126,150894162,2424
170447373,143184182,83801049,190413373,2424
170447373,143184182,83801049,163598275,2424
170447373,143184182,83801049,162192999,2424
170447373,143184182,83801049,188007967,2424
180139344,73832329,186175974,189820567,2425
146816291,73832329,186175974,189820567,2425
187160056,73832329,186175974,189820567,2425
66049378,73832329,186175974,189820567,2425
146833628,73832329,186175974,189820567,2425
180139344,122940878,186175974,189820567,2425
180139344,90344212,186175974,189820567,2425
180139344,173843319,186175974,189820567,2425
180139344,103624981,186175974,189820567,2425
180139344,73832329,213568439,189820567,2425
180139344,73832329,170121196,189820567,2425
180139344,73832329,156047829,189820567,2425
180139344,73832329,127186090,189820567,2425
180139344,73832329,186175974,191320142,2425
180139344,73832329,186175974,161304589,2425
180139344,73832329,186175974,197497309,2425
180139344,73832329,186175974,159487262,2425
21507641,130788109,175750073,66633240,2426
179530620,130788109,175750073,66633240,2426
80179602,130788109,175750073,66633240,2426
186144540,130788109,175750073,66633240,2426
189802327,130788109,175750073,66633240,2426
21507641,195857879,175750073,66633240,2426
21507641,163497417,175750073,66633240,2426
21507641,156498724,175750073,66633240,2426
21507641,167581570,175750073,66633240,2426
21507641,130788109,168927158,66633240,2426
21507641,130788109,49079652,66633240,2426
21507641,130788109,103031166,66633240,2426
21507641,130788109,134951091,66633240,2426
21507641,130788109,175750073,9559794,2426
21507641,130788109,175750073,187797662,2426
21507641,130788109,175750073,118295431,2426
21507641,130788109,175750073,164447605,2426
140660266,159135590,138630620,159746069,2427
186709698,159135590,138630620,159746069,2427
159629223,159135590,138630620,159746069,2427
140515385,159135590,138630620,159746069,2427
170538469,159135590,138630620,159746069,2427
140660266,104379532,138630620,159746069,2427
140660266,135463668,138630620,159746069,2427
140660266,211631737,138630620,159746069,2427
140660266,132749177,138630620,159746069,2427
140660266,159135590,205947252,159746069,2427
140660266,159135590,40048172,159746069,2427
140660266,159135590,154906364,159746069,2427
140660266,159135590,15463186,159746069,2427
140660266,159135590,138630620,112093489,2427
140660266,159135590,138630620,198271545,2427
140660266,159135590,138630620,154249722,2427
140660266,159135590,138630620,195717698,2427
81768408,77666758,39109146,91034510,2428
148340362,77666758,39109146,91034510,2428
162248571,77666758,39109146,91034510,2428
196462045,77666758,39109146,91034510,2428
168779274,77666758,39109146,91034510,2428
81768408,147488593,39109146,91034510,2428
81768408,156943950,39109146,91034510,2428
81768408,182893674,39109146,91034510,2428
81768408,126842335,39109146,91034510,2428
81768408,77666758,160771230,91034510,2428
81768408,77666758,207031775,91034510,2428
81768408,77666758,18039770,91034510,2428
81768408,77666758,134489223,91034510,2428
81768408,77666758,39109146,61063249,2428
81768408,77666758,39109146,66092503,2428
81768408,77666758,39109146,81548172,2428
81768408,77666758,39109146,38380299,2428
65126612,73529954,58520503,66092503,2429
99049016,73529954,58520503,66092503,2429
184137943,73529954,58520503,66092503,2429
181699300,73529954,58520503,66092503,2429
197727661,73529954,58520503,66092503,2429
65126612,141043513,58520503,66092503,2429
65126612,46315344,58520503,66092503,2429
65126612,157120397,58520503,66092503,2429
65126612,190101589,58520503,66092503,2429
65126612,73529954,203162696,66092503,2429
65126612,73529954,104309231,66092503,2429
65126612,73529954,196232729,66092503,2429
65126612,73529954,195795907,66092503,2429
65126612,73529954,58520503,60399018,2429
65126612,73529954,58520503,50621804,2429
65126612,73529954,58520503,38027783,2429
65126612,73529954,58520503,73291099,2429
170256935,164729095,194859469,88096729,2430
141930794,164729095,194859469,88096729,2430
175818189,164729095,194859469,88096729,2430
136274440,164729095,194859469,88096729,2430
212864484,164729095,194859469,88096729,2430
170256935,128191884,194859469,88096729,2430
170256935,194987082,194859469,88096729,2430
170256935,187565801,194859469,88096729,2430
170256935,150590041,194859469,88096729,2430
170256935,164729095,152013812,88096729,2430
170256935,164729095,200343031,88096729,2430
170256935,164729095,180684741,88096729,2430
170256935,164729095,187661804,88096729,2430
170256935,164729095,194859469,182440435,2430
170256935,164729095,194859469,195803866,2430
170256935,164729095,194859469,186591509,2430
170256935,164729095,194859469,159582724,2430
29569702,45915715,7532293,61539795,2431
26859912,45915715,7532293,61539795,2431
41363105,45915715,7532293,61539795,2431
145714446,45915715,7532293,61539795,2431
152885332,45915715,7532293,61539795,2431
29569702,138207093,7532293,61539795,2431
29569702,99630747,7532293,61539795,2431
29569702,143568368,7532293,61539795,2431
29569702,204349723,7532293,61539795,2431
29569702,45915715,7532302,61539795,2431
29569702,45915715,141879109,61539795,2431
29569702,45915715,186480973,61539795,2431
29569702,45915715,214760650,61539795,2431
29569702,45915715,7532293,151091180,2431
29569702,45915715,7532293,104658578,2431
29569702,45915715,7532293,50399813,2431
29569702,45915715,7532293,194282284,2431
200593910,200031212,192325228,200741583,2432
194461158,200031212,192325228,200741583,2432
190152186,200031212,192325228,200741583,2432
100233102,200031212,192325228,200741583,2432
181988163,200031212,192325228,200741583,2432
200593910,157443273,192325228,200741583,2432
200593910,191525439,192325228,200741583,2432
200593910,164493817,192325228,200741583,2432
200593910,203775885,192325228,200741583,2432
200593910,200031212,129563294,200741583,2432
200593910,200031212,207146795,200741583,2432
200593910,200031212,150560829,200741583,2432
200593910,200031212,153122440,200741583,2432
200593910,200031212,192325228,191568900,2432
200593910,200031212,192325228,183808525,2432
200593910,200031212,192325228,152022669,2432
200593910,200031212,192325228,191539745,2432
155733096,157039318,159144623,94537272,2433
157734007,157039318,159144623,94537272,2433
139398347,157039318,159144623,94537272,2433
97205267,157039318,159144623,94537272,2433
65440360,157039318,159144623,94537272,2433
155733096,105551486,159144623,94537272,2433
155733096,18527869,159144623,94537272,2433
155733096,143402496,159144623,94537272,2433
155733096,6690659,159144623,94537272,2433
155733096,157039318,180293838,94537272,2433
155733096,157039318,194223277,94537272,2433
155733096,157039318,151372346,94537272,2433
155733096,157039318,164218775,94537272,2433
155733096,157039318,159144623,106440605,2433
155733096,157039318,159144623,60746056,2433
155733096,157039318,159144623,127869157,2433
155733096,157039318,159144623,120648842,2433
176471162,206301481,188207811,206285685,2434
137550488,206301481,188207811,206285685,2434
209921698,206301481,188207811,206285685,2434
143377655,206301481,188207811,206285685,2434
157842309,206301481,188207811,206285685,2434
176471162,201893919,188207811,206285685,2434
176471162,84884890,188207811,206285685,2434
176471162,209372960,188207811,206285685,2434
176471162,183555586,188207811,206285685,2434
176471162,206301481,210927915,206285685,2434
176471162,206301481,40169364,206285685,2434
176471162,206301481,210709457,206285685,2434
176471162,206301481,198472134,206285685,2434
176471162,206301481,188207811,195522123,2434
176471162,206301481,188207811,142501136,2434
176471162,206301481,188207811,170689536,2434
176471162,206301481,188207811,190108858,2434
86336270,85775936,88961011,89439779,2435
180615324,85775936,88961011,89439779,2435
120015134,85775936,88961011,89439779,2435
91850397,85775936,88961011,89439779,2435
125907844,85775936,88961011,89439779,2435
86336270,205540229,88961011,89439779,2435
86336270,147695999,88961011,89439779,2435
86336270,191531001,88961011,89439779,2435
86336270,66022425,88961011,89439779,2435
86336270,85775936,77272553,89439779,2435
86336270,85775936,185307368,89439779,2435
86336270,85775936,204139945,89439779,2435
86336270,85775936,120450672,89439779,2435
86336270,85775936,88961011,149692869,2435
86336270,85775936,88961011,112156197,2435
86336270,85775936,88961011,118835326,2435
86336270,85775936,88961011,125295894,2435
195067835,206219322,207721274,209153954,2436
162079177,206219322,207721274,209153954,2436
214767538,206219322,207721274,209153954,2436
127977272,206219322,207721274,209153954,2436
206525182,206219322,207721274,209153954,2436
195067835,178738176,207721274,209153954,2436
195067835,213513387,207721274,209153954,2436
195067835,131325644,207721274,209153954,2436
195067835,174687076,207721274,209153954,2436
195067835,206219322,79603801,209153954,2436
195067835,206219322,126686019,209153954,2436
195067835,206219322,75917222,209153954,2436
195067835,206219322,206338206,209153954,2436
195067835,206219322,207721274,84740647,2436
195067835,206219322,207721274,54838974,2436
195067835,206219322,207721274,111928190,2436
195067835,206219322,207721274,135665008,2436
102678688,93702411,100031092,82266913,2437
124403702,93702411,100031092,82266913,2437
200753096,93702411,100031092,82266913,2437
75780219,93702411,100031092,82266913,2437
206449516,93702411,100031092,82266913,2437
102678688,120902179,100031092,82266913,2437
102678688,205594260,100031092,82266913,2437
102678688,84780619,100031092,82266913,2437
102678688,120508036,100031092,82266913,2437
102678688,93702411,164222396,82266913,2437
102678688,93702411,165047288,82266913,2437
102678688,93702411,156935628,82266913,2437
102678688,93702411,120259516,82266913,2437
102678688,93702411,100031092,109602876,2437
102678688,93702411,100031092,200045394,2437
102678688,93702411,100031092,181818815,2437
102678688,93702411,100031092,209375418,2437
185857737,210535691,174143103,184830883,2438
118600731,210535691,174143103,184830883,2438
202943882,210535691,174143103,184830883,2438
200412401,210535691,174143103,184830883,2438
49569999,210535691,174143103,184830883,2438
185857737,121715709,174143103,184830883,2438
185857737,181167737,174143103,184830883,2438
185857737,116246553,174143103,184830883,2438
185857737,190694644,174143103,184830883,2438
185857737,210535691,180001414,184830883,2438
185857737,210535691,88347990,184830883,2438
185857737,210535691,62420767,184830883,2438
185857737,210535691,164030546,184830883,2438
185857737,210535691,174143103,181092342,2438
185857737,210535691,174143103,101303851,2438
185857737,210535691,174143103,188020575,2438
185857737,210535691,174143103,78075719,2438
75069529,55657767,44131887,64014517,2439
162494374,55657767,44131887,64014517,2439
131539979,55657767,44131887,64014517,2439
183843110,55657767,44131887,64014517,2439
143920737,55657767,44131887,64014517,2439
75069529,143286589,44131887,64014517,2439
75069529,78383058,44131887,64014517,2439
75069529,163130187,44131887,64014517,2439
75069529,177067655,44131887,64014517,2439
75069529,55657767,186766626,64014517,2439
75069529,55657767,152354599,64014517,2439
75069529,55657767,209584357,64014517,2439
75069529,55657767,173734399,64014517,2439
75069529,55657767,44131887,173520516,2439
75069529,55657767,44131887,176125816,2439
75069529,55657767,44131887,212004930,2439
75069529,55657767,44131887,204797736,2439
192502503,168447384,192294252,184481700,2440
84026960,168447384,192294252,184481700,2440
120492535,168447384,192294252,184481700,2440
146413132,168447384,192294252,184481700,2440
193089159,168447384,192294252,184481700,2440
192502503,134087786,192294252,184481700,2440
192502503,140609516,192294252,184481700,2440
192502503,177854951,192294252,184481700,2440
192502503,208139760,192294252,184481700,2440
192502503,168447384,129092635,184481700,2440
192502503,168447384,47842230,184481700,2440
192502503,168447384,163064939,184481700,2440
192502503,168447384,169155508,184481700,2440
192502503,168447384,192294252,159652568,2440
192502503,168447384,192294252,203360556,2440
192502503,168447384,192294252,144452859,2440
192502503,168447384,192294252,170215034,2440
212905721,139846300,212152214,195886881,2441
185604824,139846300,212152214,195886881,2441
